Time,ARS-GBP,ARS-AUD,ARS-BRL,ARS-CAD,ARS-CNY,ARS-EUR,ARS-IDR,ARS-IND,ARS-JPY,ARS-KRW,ARS-MXN,ARS-RUB,ARS-SAR,ARS-TRY,ARS-USD,ARS-ZAR,AUD-ARS,AUD-BRL,AUD-CAD,AUD-CNY,AUD-EUR,AUD-GBP,AUD-IDR,AUD-IND,AUD-JPY,AUD-KRW,AUD-MXN,AUD-RUB,AUD-SAR,AUD-TRY,AUD-USD,AUD-ZAR,BRL-ARS,BRL-AUD,BRL-CAD,BRL-CNY,BRL-EUR,BRL-IDR,BRL-IND,BRL-JPY,BRL-KRW,BRL-MXN,BRL-RUB,BRL-SAR,BRL-TRY,BRL-USD,BRL-ZAR,BRL-GBP,CAD-ARS,CAD-AUD,CAD-BRL,CAD-CNY,CAD-EUR,CAD-GBP,CAD-IDR,CAD-IND,CAD-JPY,CAD-KRW,CAD-MXN,CAD-RUB,CAD-SAR,CAD-TRY,CAD-USD,CAD-ZAR,CNY-GBP,CNY-ARS,CNY-AUD,CNY-BRL,CNY-CAD,CNY-EUR,CNY-IDR,CNY-IND,CNY-JPY,CNY-KRW,CNY-MXN,CNY-RUB,CNY-SAR,CNY-TRY,CNY-USD,CNY-ZAR,EUR-ARS,EUR-AUD,EUR-BRL,EUR-CAD,EUR-CNY,EUR-GBP,EUR-IDR,EUR-IND,EUR-JPY,EUR-KRW,EUR-MXN,EUR-RUB,EUR-SAR,EUR-TRY,EUR-USD,EUR-ZAR,GBP-ARS,GBP-AUD,GBP-BRL,GBP-CAD,GBP-CNY,GBP-EUR,GBP-IDR,GBP-IND,GBP-JPY,GBP-KRW,GBP-MXN,GBP-RUB,GBP-SAR,GBP-TRY,GBP-USD,GBP-ZAR,IDR-ARS,IDR-AUD,IDR-BRL,IDR-CAD,IDR-CNY,IDR-EUR,IDR-GBP,IDR-IND,IDR-JPY,IDR-KRW,IDR-MXN,IDR-RUB,IDR-SAR,IDR-TRY,IDR-USD,IDR-ZAR,IND-ARS,IND-AUD,IND-BRL,IND-CAD,IND-CNY,IND-EUR,IND-GBP,IND-IDR,IND-JPY,IND-KRW,IND-MXN,IND-RUB,IND-SAR,IND-TRY,IND-USD,IND-ZAR,JPY-ARS,JPY-AUD,JPY-BRL,JPY-CAD,JPY-CNY,JPY-EUR,JPY-GBP,JPY-IDR,JPY-IND,JPY-KRW,JPY-MXN,JPY-RUB,JPY-SAR,JPY-TRY,JPY-USD,JPY-ZAR,KRW-ARS,KRW-AUD,KRW-BRL,KRW-CAD,KRW-CNY,KRW-EUR,KRW-IDR,KRW-IND,KRW-JPY,KRW-MXN,KRW-RUB,KRW-SAR,KRW-TRY,KRW-USD,KRW-ZAR,MXN-GBP,MXN-ARS,MXN-AUD,MXN-BRL,MXN-CAD,MXN-CNY,MXN-EUR,MXN-IDR,MXN-IND,MXN-JPY,MXN-KRW,MXN-RUB,MXN-SAR,MXN-TRY,MXN-USD,MXN-ZAR,RUB-ARS,RUB-AUD,RUB-BRL,RUB-CAD,RUB-CNY,RUB-EUR,RUB-GBP,RUB-IDR,RUB-IND,RUB-JPY,RUB-KRW,RUB-MXN,RUB-SAR,RUB-TRY,RUB-USD,RUB-ZAR,SAR-ARS,SAR-AUD,SAR-BRL,SAR-CAD,SAR-CNY,SAR-EUR,SAR-GBP,SAR-IDR,SAR-IND,SAR-JPY,SAR-KRW,SAR-MXN,SAR-RUB,SAR-TRY,SAR-USD,SAR-ZAR,KRW-GBP,TRY-ARS,TRY-AUD,TRY-BRL,TRY-CAD,TRY-CNY,TRY-EUR,TRY-GBP,TRY-IDR,TRY-IND,TRY-JPY,TRY-KRW,TRY-MXN,TRY-RUB,TRY-SAR,TRY-USD,TRY-ZAR,USD-ARS,USD-AUD,USD-BRL,USD-CAD,USD-CNY,USD-EUR,USD-GBP,USD-IDR,USD-IND,USD-JPY,USD-KRW,USD-MXN,USD-RUB,USD-SAR,USD-TRY,USD-ZAR,ZAR-ARS,ZAR-AUD,ZAR-BRL,ZAR-CAD,ZAR-CNY,ZAR-EUR,ZAR-GBP,ZAR-IDR,ZAR-IND,ZAR-JPY,ZAR-KRW,ZAR-MXN,ZAR-RUB,ZAR-SAR,ZAR-TRY,ZAR-USD
01 Dec 1998,1.901857902,1.907791725,0.682900676,2.223464096,2.140901976,1.613563878,1.60798021,1.973091977,2.292946831,2.226679266,2.339018836,1.197126678,2.144984761,-0.636086074,2.144522668,1.39034,-1.021049999,-2.363214176,0.346964111,-0.535052348,-1.43158199,-1.061294596,-1.537665333,-1.206277145,-0.554002637,-0.641044489,-1.136468006,-1.38054614,-0.989847693,-1.764869459,-0.99037694,-1.421912897,-0.912524063,4.439504254,5.356044668,4.22396512,3.593567495,2.173311996,3.087225855,5.00258096,4.190501627,2.370103123,0.643963084,3.542292385,-1.893896848,3.540002056,1.391727514,3.466771867,-1.06594558,-0.399436688,-2.757148251,-0.823274534,-2.478345852,-1.522371384,-1.872795372,-1.547411853,-0.822200965,-0.986986498,-1.365071295,-1.569110562,-1.382792381,-1.93692539,-1.382928075,-1.658646156,-0.891453418,-0.926851835,0.404367861,-1.901690335,0.783393518,-0.781622799,-1.338108239,-1.050216796,-0.078419303,-0.347223846,-0.983456812,-1.136781551,-1.09279136,-1.629529207,-1.094597445,-1.181433108,-1.019986589,1.63925126,-2.160609054,2.909589336,0.722907463,-0.511682069,-1.315956951,-0.955082615,0.70540211,0.405296754,-0.881896462,-1.29971371,-0.275788827,-1.904151134,-0.276929202,-1.282783486,-1.086397623,1.169592509,-1.964470493,1.828731912,0.842057505,0.412288952,-1.492880402,-1.044686269,0.865560846,1.417549947,-0.937186043,-1.390954601,0.204054687,-2.184656581,0.202022269,-1.408727328,-1.083785585,1.890622603,-1.448497268,2.425152076,1.837019526,1.352976659,1.726408748,1.190956049,2.278304643,2.304266428,0.611193211,-1.105157655,1.821834339,-2.392376473,1.82005255,-0.71921908,-1.129228509,1.382036564,-1.873547585,1.970871386,1.284876677,0.86931348,1.110916626,-1.13493573,1.520253551,1.690228068,-0.315908403,-1.541069434,1.088194186,-2.537900454,1.085682173,-1.366347911,-1.022628516,0.41644904,-2.518132116,0.834695624,-0.041034845,-0.759247385,-0.880423285,-1.739847138,-1.2640802,-0.29471046,-1.095794432,-1.439038635,-0.898929657,-1.889640987,-0.900066293,-1.491360805,-0.982151253,0.547923957,-2.149318808,1.049069266,0.203379784,-0.523006159,-1.696806883,-1.348090471,0.151864131,-1.152359568,-1.33628929,-0.961407046,-1.873148559,-0.961669887,-1.424132682,0.788244786,-1.237306252,1.04532896,-1.513751417,1.455874284,1.111321674,0.62219855,-0.632234071,0.199951476,1.222806642,1.304182779,-1.605474232,0.966358171,-2.857950162,0.964981817,-0.938873599,-1.255842237,2.674889151,-0.701547617,3.366155964,2.574541406,2.265698039,2.759279807,1.383221328,2.551549054,2.902244051,3.045250676,2.309764242,2.474405925,-2.728528701,2.472308394,0.76996128,-0.943158987,0.927680458,-1.886665195,1.519486337,1.129428927,0.118424986,-0.312452585,-1.42020994,-0.963241398,0.994567184,0.969987789,-0.848898598,-1.163678975,-1.823645295,-0.311240491,-1.173686148,-1.273522046,0.725758141,4.66629747,2.703909798,4.924967981,4.751412832,4.120096943,4.67367008,4.552838983,4.952459891,5.129167224,5.098499175,5.430759703,3.700564328,4.870596796,4.870000744,4.541461482,-0.943062708,0.92847034,-1.885917684,1.520232283,1.131589257,0.119521667,-0.310773494,-1.418933635,-0.961812191,0.996209826,0.970809674,-0.848053288,-1.16307427,0.31240416,-1.823347281,-1.172973777,-1.23655132,2.144116495,-1.018277831,2.591344358,1.804877296,1.627093629,1.938633183,0.658538056,1.668388459,2.228435284,2.316550448,1.132135096,-0.87186382,1.704349704,-2.702537882,1.702696735
08 Dec 1998,1.874605188,1.937428372,0.686006723,2.242236438,2.140701287,1.606045523,1.58191025,1.973957435,2.208802554,2.196525517,2.317293162,1.360284327,2.145338479,-0.629421524,2.144656412,1.486290374,-1.02299303,-2.377715217,0.285800715,-0.603892904,-1.529005082,-1.132498605,-1.581918696,-1.230995107,-0.78654908,-0.734243555,-1.168547042,-1.318673946,-1.030622953,-1.766412345,-1.031395163,-1.381930033,-0.913546372,4.509123323,5.395648108,4.211135645,3.560481803,2.097370639,3.076759155,4.756911294,4.104405345,2.321793583,0.977906876,3.531318689,-1.890276543,3.528533316,1.606497231,3.38566466,-1.067098201,-0.343302325,-2.765111375,-0.86772333,-2.574566277,-1.594580589,-1.912416435,-1.564157509,-1.046940807,-1.079902578,-1.39185324,-1.494191444,-1.411696329,-1.937186304,-1.412140243,-1.605222647,-0.931869822,-0.926840386,0.480210941,-1.899294521,0.83752314,-0.800271491,-1.359718515,-1.049322751,-0.269260948,-0.406559495,-0.995777299,-1.067940649,-1.091567464,-1.628060656,-1.093852546,-1.127432794,-1.01928053,1.782915877,-2.151322333,3.052167349,0.745790806,-0.556023034,-1.336706387,-0.942180272,0.52867448,0.357646079,-0.890263672,-1.191260877,-0.255830116,-1.901028996,-0.257423653,-1.195838913,-1.08366849,1.290179319,-1.941668704,1.953483624,0.897987469,0.462611841,-1.492880402,-0.978300657,0.763537652,1.417549947,-0.920873836,-1.237599378,0.284478774,-2.177494263,0.281740311,-1.269183179,-1.079741279,1.994886078,-1.417314369,2.520833934,1.889815737,1.387203106,1.726408748,1.297864625,2.165371644,2.304266428,0.639396117,-0.819793002,1.894584677,-2.381295369,1.892253451,-0.463568538,-1.129333571,1.432507745,-1.869969086,2.006648919,1.283062921,0.851694967,1.022085685,-1.217876371,1.359708908,1.616694936,-0.365247997,-1.318558926,1.08694191,-2.534509371,1.083914793,-1.182223607,-1.017101132,0.675659292,-2.46341623,1.133119465,0.170876969,-0.612569625,-0.80714116,-1.686871058,-1.175704417,-0.206274286,-1.046076093,-1.307432255,-0.746574571,-1.878993025,-0.748136463,-1.365834219,-0.98015713,0.669366773,-2.129776584,1.179723963,0.265689202,-0.479115891,-1.696806883,-1.306799925,0.052532811,-1.141634694,-1.229120167,-0.874282637,-1.867988946,-0.875336593,-1.327523252,0.768496418,-1.23459191,1.105381026,-1.496467306,1.509575828,1.137023799,0.632866821,-0.653906,0.251091616,1.128363987,1.285005878,-1.319695755,1.002116917,-2.84878956,1.000320288,-0.771150488,-1.30347109,2.396214688,-0.918076476,3.002540086,2.227504229,1.904784575,2.243750968,0.898227333,2.018127028,2.367136116,2.564685146,1.737869417,2.082909632,-2.797368877,2.080599521,0.58241458,-0.943184105,0.985687917,-1.883896795,1.564080505,1.127824905,0.098936063,-0.388057449,-1.458754298,-0.962428141,0.778668113,0.864853622,-0.869528067,-1.064925447,-1.821696434,-0.421794692,-1.093789056,-1.273522046,0.708645769,4.697354089,2.688012635,4.929983913,4.721282511,4.078190965,4.588992499,4.464386177,4.921251564,4.939152442,5.00889828,5.353245398,4.030575986,4.840008713,4.839003209,4.741866398,-0.943072208,0.986851137,-1.883023166,1.565331949,1.13061273,0.100462832,-0.385789334,-1.457194581,-0.960663622,0.780822617,0.866535876,-0.868447451,-1.064226717,0.423608136,-1.821372002,-1.092934185,-1.258254151,2.017273992,-1.114385584,2.420071527,1.636279932,1.43354102,1.642679619,0.348187087,1.370448995,1.885815905,2.038413348,0.852671112,-0.710314933,1.506485325,-2.733366249,1.504560645
15 Dec 1998,1.85863383,1.927662134,0.690460442,2.247256452,2.141807326,1.56418527,1.566632041,1.973011001,2.165138836,2.178854017,2.275198959,1.449560999,2.147473758,-0.615484525,2.145704191,1.463860093,-1.02235711,-2.368457401,0.35284954,-0.579226785,-1.622844971,-1.139609062,-1.586337852,-1.223402795,-0.849951944,-0.743550445,-1.183869538,-1.273801576,-1.01459224,-1.762420999,-1.016668849,-1.389595847,-0.915006798,4.464537667,5.389420195,4.196239194,3.424377513,2.043696709,3.056360308,4.617021546,4.043554105,2.233710672,1.152062311,3.519333575,-1.881661895,3.514089846,1.539658964,3.328339604,-1.067404194,-0.404811896,-2.763863561,-0.876813489,-2.768988613,-1.627700041,-1.93058902,-1.569687965,-1.152280905,-1.12251944,-1.421002361,-1.451245815,-1.416290731,-1.934399713,-1.418369583,-1.623006403,-0.957247564,-0.926903467,0.452856529,-1.896503107,0.848670889,-0.908604031,-1.373287758,-1.051050883,-0.371094199,-0.443816763,-1.020653151,-1.030719065,-1.089414754,-1.625128452,-1.094067926,-1.140567586,-1.015274116,1.924915352,-2.112242948,3.347919881,0.881305509,-0.477043951,-1.29974798,-0.876305148,0.552608408,0.44252034,-0.87483515,-1.104955093,-0.14224201,-1.890299689,-0.146129527,-1.176577326,-1.082046161,1.302477767,-1.925260772,2.011946509,0.933619645,0.373400796,-1.492880402,-0.942042987,0.713718146,1.417549947,-0.948944948,-1.151681112,0.337402158,-2.169370441,0.331696859,-1.278012938,-1.077337149,2.005519736,-1.394875478,2.565673699,1.923451444,1.326527395,1.726408748,1.356254626,2.110224712,2.304266428,0.590862714,-0.659915592,1.94245832,-2.368726685,1.937499266,-0.479745016,-1.129218676,1.416898171,-1.862968648,2.018551496,1.286569855,0.763428249,0.97425364,-1.262536716,1.279075961,1.577100172,-0.454211096,-1.195165994,1.094240664,-2.52680936,1.088652058,-1.224037447,-1.014122155,0.749565056,-2.430936146,1.279458376,0.288351477,-0.632813303,-0.770500098,-1.660383018,-1.129605498,-0.162056199,-1.040562216,-1.233795529,-0.660836099,-1.870404454,-0.664436009,-1.35466033,-0.978971727,0.681752523,-2.115714203,1.240953188,0.305385636,-0.556923361,-1.696806883,-1.284248366,0.004027789,-1.160090757,-1.169077965,-0.81695008,-1.862136682,-0.821234495,-1.333636285,0.802562353,-1.229244572,1.13474642,-1.464304948,1.569438412,1.18980312,0.61324108,-0.616521922,0.344845595,1.118110268,1.318086033,-1.12527813,1.075274117,-2.830076615,1.071412534,-0.758295498,-1.327237037,2.210643455,-1.021436315,2.811077102,2.056345395,1.647791915,1.984086565,0.653942888,1.74838136,2.104253464,2.322631254,1.388927935,1.891056205,-2.822866474,1.886897944,0.30522316,-0.943335626,0.962742509,-1.880864187,1.571215463,1.125004884,-0.009814803,-0.437070258,-1.483741676,-0.967164519,0.661772442,0.796697679,-0.911006182,-1.011895599,-1.817791004,-0.96791491,-1.113997579,-1.273522046,0.673398597,4.617677522,2.650614871,4.876833729,4.662011135,3.939011416,4.495729595,4.366965285,4.851455909,4.793805464,4.910212896,5.199857367,4.162598413,4.779589402,4.776578567,4.618167721,-0.943146607,0.96575461,-1.87936555,1.575016086,1.130895063,-0.006202377,-0.432118561,-1.480824258,-0.963741083,0.666613325,0.80213715,-0.908784529,-1.010643421,0.973150526,-1.817334712,-1.112390317,-1.25331399,2.04111702,-1.085153138,2.475992853,1.676222402,1.392572575,1.660656551,0.367038552,1.436330417,1.857222504,2.055308065,0.832158677,-0.455364032,1.555252497,-2.71455454,1.551474778
22 Dec 1998,1.870878537,1.978054359,0.692978325,2.264773115,2.142111065,1.565619916,1.578345335,1.972248263,2.178583284,2.158568484,2.284976163,1.330154582,2.146167228,-0.594679585,2.145702812,1.449776331,-1.025593327,-2.394924055,0.190760575,-0.692618471,-1.743336612,-1.187492764,-1.61609762,-1.266215598,-0.934240772,-0.854181275,-1.212783983,-1.349445568,-1.084788071,-1.763037832,-1.085277094,-1.425856081,-0.915829612,4.593331946,5.427958822,4.187055827,3.419353553,2.063860699,3.044301236,4.642607107,3.98427689,2.242526935,0.894948421,3.506888743,-1.866662611,3.504608169,1.498729792,3.349875233,-1.068464621,-0.255075272,-2.771558686,-0.916580084,-2.820995421,-1.633858877,-1.933968362,-1.586527076,-1.161366734,-1.193318012,-1.42736982,-1.518927839,-1.445355178,-1.931245998,-1.445442478,-1.642197794,-0.939389153,-0.926920782,0.580300976,-1.894777087,0.897753103,-0.905577531,-1.363739031,-1.051945777,-0.341238909,-0.484609731,-1.015252646,-1.081141145,-1.092946003,-1.620630132,-1.094756904,-1.148622953,-1.015413575,2.112677246,-2.110772796,3.428824019,0.877458649,-0.451326192,-1.287713307,-0.879609638,0.580635614,0.390186139,-0.868728146,-1.183066923,-0.148690922,-1.884258984,-0.149933772,-1.189890273,-1.083291478,1.386554485,-1.931453631,2.022906441,0.908503427,0.344764053,-1.492880402,-0.973143133,0.713718146,1.288128761,-0.956215269,-1.259600817,0.297651014,-2.163518767,0.29546568,-1.307585005,-1.079182585,2.078215339,-1.403344608,2.574079729,1.899742486,1.307050495,1.726408748,1.306170394,2.110224712,2.224877925,0.578292731,-0.86073346,1.906500073,-2.35967333,1.904684564,-0.533922241,-1.129126033,1.506190996,-1.858813864,2.055060679,1.28838761,0.767789936,1.015252536,-1.22425642,1.305914104,1.530849146,-0.431077223,-1.35787362,1.093007037,-2.51545398,1.09048483,-1.250029172,-1.015047748,0.850089327,-2.4369513,1.292282836,0.253582361,-0.656365719,-0.770500098,-1.660383018,-1.145080697,-0.219394551,-1.044465092,-1.310422774,-0.688677011,-1.866275213,-0.689847909,-1.374480765,-0.977595398,0.832739066,-2.101811135,1.344544436,0.349365815,-0.509145803,-1.659403539,-1.257617909,0.067071943,-1.132085155,-1.228367093,-0.761250027,-1.853999202,-0.761894582,-1.331253774,0.811449119,-1.230497119,1.191407633,-1.467562524,1.582716569,1.178242749,0.605527724,-0.606769553,0.320272099,1.12536368,1.268037226,-1.330724018,1.056626109,-2.818860164,1.055211302,-0.790640186,-1.295101665,2.53130401,-0.866637059,3.118230688,2.290850085,1.879310474,2.313417027,0.963767062,2.107787645,2.378321665,2.561536477,1.758576632,2.153383867,-2.75298052,2.15144294,0.567313841,-0.943242937,1.064589622,-1.877705209,1.616651026,1.129631638,-0.00373724,-0.400310652,-1.465001143,-0.966364593,0.699379479,0.731247906,-0.900524665,-1.083600676,-1.811419119,-0.312341412,-1.124854579,-1.176177162,0.622097288,4.629850212,2.586909573,4.81778116,4.573316767,3.863788885,4.430310981,4.29863008,4.751151339,4.726285575,4.777936476,5.110968373,3.813613379,4.68345292,4.682865371,4.484083068,-0.943146509,1.065377629,-1.876956935,1.617380097,1.131798326,-0.002613701,-0.39856981,-1.463713112,-0.964930719,0.700964829,0.732324808,-0.899672145,-1.083007466,0.313511482,-1.811120398,-1.12414729,-1.250171428,2.156966335,-1.066955216,2.537552638,1.701050516,1.420817478,1.721578376,0.430924072,1.477798303,1.908144208,2.048712616,0.884008049,-0.696937175,1.581802719,-2.693366336,1.580204804
29 Dec 1998,1.903150821,1.966600077,0.694755545,2.235842339,2.143847315,1.600576546,1.609217017,1.969836138,2.124860028,2.160404971,2.302554481,1.400882711,2.147675415,-0.585325329,2.147240735,1.438827951,-1.024867439,-2.387077674,0.12379019,-0.66352571,-1.617583051,-1.134586991,-1.58321663,-1.258531991,-1.013039271,-0.833314422,-1.196054878,-1.312897047,-1.067617557,-1.75989626,-1.068079147,-1.425958907,-0.916409162,4.554719906,5.336916465,4.184326005,3.512637116,2.13399947,3.031151633,4.487699093,3.981709509,2.267305924,1.037709765,3.503622085,-1.860278382,3.50141051,1.467553584,3.424785137,-1.06670709,-0.192161826,-2.753277971,-0.845424015,-2.576064669,-1.539025378,-1.881933389,-1.562012061,-1.214575209,-1.13534655,-1.396259519,-1.470865664,-1.398167966,-1.926165651,-1.39824903,-1.633209911,-0.893646556,-0.927019701,0.547185923,-1.894263253,0.810288485,-0.820527973,-1.33928089,-1.055429858,-0.467293915,-0.484468582,-1.006346627,-1.051972755,-1.093581046,-1.618757115,-1.095327011,-1.155599855,-1.018764381,1.916856598,-2.137747283,3.054407148,0.770793013,-0.47229686,-1.29752657,-0.938710446,0.345300196,0.289728731,-0.895542748,-1.161712989,-0.237088946,-1.887075995,-0.238203899,-1.230756491,-1.086525891,1.293786521,-1.952726398,1.857179979,0.84506705,0.368099817,-1.492880402,-1.054791516,0.545299885,1.161295998,-0.985480347,-1.225825381,0.20735381,-2.165593844,0.20538856,-1.354299773,-1.083975665,1.998004988,-1.43243647,2.446971126,1.839860446,1.322922005,1.726408748,1.174682378,1.92379672,2.147077193,0.527695027,-0.797883852,1.824818673,-2.362883763,1.823101412,-0.619505591,-1.128832772,1.489935563,-1.854269408,2.002043145,1.295475901,0.846975574,1.124582925,-1.122175631,1.208966085,1.54095581,-0.38683029,-1.258134314,1.10237412,-2.509874385,1.099912389,-1.267281731,-1.011303575,0.946496159,-2.400006033,1.368046012,0.402285653,-0.453343195,-0.642256381,-1.567674877,-1.088545205,-0.123918099,-0.989079981,-1.242003162,-0.583040136,-1.857514592,-0.584170026,-1.347524453,-0.977720692,0.8037189,-2.101204345,1.259546656,0.349212696,-0.415623862,-1.622000195,-1.263463863,-0.03720488,-1.118933238,-1.188153805,-0.762303474,-1.851602526,-0.762859772,-1.34139956,0.847489891,-1.232732982,1.158423514,-1.476672115,1.518529002,1.159302689,0.639628168,-0.567218282,0.27365208,1.024409861,1.24483027,-1.23704296,1.030499744,-2.816955419,1.029150408,-0.826625618,-1.314465353,2.371586126,-0.954258575,2.897118737,2.152762363,1.814016684,2.207017955,0.863670021,1.883881383,2.132409651,2.397608923,1.585875571,1.996659076,-2.776120557,1.994851469,0.36130175,-0.943349926,1.039345096,-1.876874303,1.543145741,1.130464162,0.080740922,-0.315581062,-1.421804879,-0.972432328,0.558431525,0.732478829,-0.885735078,-1.041491438,-1.808811586,-0.297319548,-1.135028561,-1.078832277,0.599528476,4.568378391,2.560322683,4.725026996,4.537159426,3.898596246,4.453344397,4.322690406,4.702974197,4.587827805,4.740028485,5.096092654,3.924755367,4.644957101,4.644426336,4.414233913,-0.943255628,1.040082607,-1.876143293,1.54382157,1.132545874,0.08179105,-0.313968613,-1.420563268,-0.971041396,0.559912962,0.733453543,-0.884915515,-1.040919901,0.298402429,-1.808516463,-1.134340368,-1.247706424,2.15730226,-1.052938984,2.508563387,1.722762285,1.509536697,1.820118595,0.534258028,1.505545224,1.83911446,2.076895759,0.942632816,-0.508593016,1.606908734,-2.681983739,1.605349463
05 Jan 1999,1.922595316,1.881892668,0.696634754,2.181813842,2.142199171,1.627765416,1.62781763,1.971039664,2.031227404,2.053080517,2.277562395,1.629992515,2.145311544,-0.568669033,2.145363086,1.403826387,-1.01931909,-2.336530382,0.293804557,-0.47138628,-1.32280929,-1.001676155,-1.500612412,-1.185248201,-1.01244705,-0.850942643,-1.150737147,-1.169497255,-0.95275336,-1.747414678,-0.95267711,-1.399199201,-0.917020873,4.314487736,5.173804952,4.172893963,3.583243842,2.173311996,3.026591625,4.223543364,3.714210999,2.217738971,1.510520282,3.491225861,-1.848239218,3.49011754,1.38011296,3.466771867,-1.063340194,-0.350676552,-2.719620792,-0.720771226,-2.271570706,-1.424269932,-1.818967279,-1.509684135,-1.301759393,-1.235417423,-1.372496186,-1.328787035,-1.31574666,-1.916628124,-1.315147519,-1.625864264,-0.86231601,-0.926925804,0.335591316,-1.892107593,0.660924213,-0.748288866,-1.322528738,-1.053031043,-0.676339269,-0.693711129,-1.019560652,-0.954844825,-1.095008261,-1.614979922,-1.095695947,-1.174468569,-1.021309314,1.483193959,-2.157720097,2.611316625,0.682321748,-0.501666228,-1.31127002,-0.979772359,0.044271178,-0.037579616,-0.946005713,-1.035748383,-0.311213949,-1.886454833,-0.311312967,-1.283809162,-1.088441936,1.072090431,-1.964470493,1.664966978,0.802346129,0.401006344,-1.492880402,-1.097423028,0.330534133,0.678355862,-1.047636252,-1.054812176,0.145359729,-2.162663982,0.14475222,-1.414427457,-1.086815054,1.806318975,-1.448497268,2.299547922,1.799533176,1.345302943,1.726408748,1.106027829,1.686065089,1.850835941,0.420230899,-0.479661083,1.768739823,-2.358350858,1.768182874,-0.729661947,-1.128979148,1.339877336,-1.852690076,1.891682041,1.290593641,0.903337478,1.182664694,-1.067945212,1.029800039,1.283620305,-0.444141818,-0.945493841,1.093908238,-2.501191084,1.092597432,-1.336971369,-1.004475255,0.945762615,-2.33396445,1.494678214,0.660336818,-0.17505634,-0.468211336,-1.441856686,-0.979257357,-0.145793297,-0.928104563,-1.052465279,-0.400056645,-1.841437613,-0.400270198,-1.311338451,-0.970157857,0.828218118,-2.035787413,1.407280001,0.583665249,-0.093320783,-1.472386819,-1.109779504,-0.013622267,-1.031943927,-0.995851193,-0.442515022,-1.833735563,-0.442219445,-1.295472392,0.925495946,-1.229547939,1.07180624,-1.458381352,1.470640094,1.187459889,0.705475871,-0.481614159,0.334132803,0.917986667,1.095929007,-0.835189819,1.06730702,-2.800194103,1.066851929,-0.852394758,-1.371016261,1.824958483,-1.216358382,2.32264051,1.738191774,1.458404323,1.713022261,0.39893376,1.25134436,1.545458319,1.713341192,0.919274951,1.526670513,-2.854743225,1.525917243,-0.239280085,-0.943182193,0.875912818,-1.87371474,1.417952848,1.132335726,0.153303194,-0.256400703,-1.39163395,-0.966948987,0.325047036,0.370611487,-0.906535674,-0.901391839,-1.80354335,-0.053030404,-1.162642597,-0.68945274,0.560080384,4.336422154,2.511018594,4.558394364,4.465580745,3.890880648,4.420874861,4.288773264,4.629402253,4.34946312,4.471445264,4.967844061,4.335914592,4.568628545,4.568972503,4.256085823,-0.943122392,0.875844143,-1.873264352,1.417540023,1.1330297,0.153389293,-0.256039714,-1.391017315,-0.966301308,0.325313711,0.370375666,-0.906224145,-0.901108926,0.052732842,-1.803308901,-1.16227918,-1.23969365,2.071300737,-1.012895831,2.485079325,1.782467763,1.629465205,1.951283617,0.671803902,1.619464692,1.749071261,1.951304476,0.985235508,0.110647305,1.676177012,-2.655289126,1.675419498
